start_year,end_year,code,label,notes,review_flag
1980,2019,520,Stationary engineers,,FALSE
1980,2019,521,Stonecutters and stonecarvers,,FALSE
1980,2019,523,Structural metal workers,,FALSE
1980,2019,524,Tailors,,FALSE
1980,2019,525,"Tinsmiths, coppersmiths, and sheet metal workers",,FALSE
1980,2019,526,Aluminum workers,,FALSE
1980,2019,527,Cannery and food processing workers,,FALSE
1980,2019,528,"Floor workers (covering, hardwood, linoleum, etc.)",,FALSE
1980,2019,530,Tool and die makers and setters,,FALSE
1980,2019,535,Upholsterers,,FALSE
1980,2019,545,Craftsmen and kindred workers NEC,,FALSE
1980,2019,548,"Officers and enlisted personnel, Coast Guard",,FALSE
1980,2019,549,"Officers and enlisted personnel, Marine Corps",,FALSE
1980,2019,550,"Officers and enlisted personnel, Airforce",,FALSE
1980,2019,551,Armed forces,,FALSE
1980,2019,552,"Officers and enlisted personnel, Army",,FALSE
1980,2019,553,Merchant marine,,FALSE
1980,2019,554,Civilian employee of armed forces,,FALSE
1980,2019,555,Army/Air Force/Marine Corps officers and enlisted personnel,,FALSE
1980,2019,557,Boeing workers NEC,,FALSE
1980,2019,558,Atomic energy workers NEC (Hanford),,FALSE
1980,2019,559,"Nuclear workers, not Hanford",,FALSE
1980,2019,601,Apprentice auto mechanics,,FALSE
1980,2019,602,Apprentice bricklayers and masons,,FALSE
1980,2019,604,Apprentice electricians,,FALSE
1980,2019,605,Apprentice machinists and toolmakers,,FALSE
1980,2019,610,"Apprentice mechanics, except automobile",,FALSE
1980,2019,612,Apprentice plumbers and pipefitters,,FALSE
1980,2019,613,Apprentice building trades NEC,,FALSE
1980,2019,614,Apprentice metalworking trades NEC,,FALSE
1980,2019,615,Apprentice printing trades,,FALSE
1980,2019,620,"Apprentice, other specified trades",,FALSE
1980,2019,621,"Apprentice, trade not specified",,FALSE
1980,2019,630,Asbestos and insulation workers,,FALSE
1980,2019,631,Assemblers and factory workers,,FALSE
1980,2019,634,Blasters and powdermen,,FALSE
1980,2019,635,"Boatman, canalman, lockkeeper, irrigation worker",,FALSE
1980,2019,640,Railroad brakemen,,FALSE
1980,2019,641,Bus drivers,,FALSE
1980,2019,642,"Chainmen, rodmen, axmen, surveying",,FALSE
1980,2019,643,"Checkers, examiners and inspectors, manufacturing",,FALSE
1980,2019,645,bus/street railway conductor (railroad conductor-252),,FALSE
1980,2019,650,Delivery and route workers,,FALSE
1980,2019,651,"Dressmakers, seamstresses, and tailors",,FALSE
1980,2019,652,Dyers,,FALSE
1980,2019,653,"Filers, grinders and polishers, metal",,FALSE
1980,2019,654,Fruit/nut/vegetable graders and packers,,FALSE
1980,2019,655,"Dairy workers, ice cream and cheesemakers",,FALSE
1980,2019,656,Milk route delivery workers,,FALSE
1980,2019,657,"Parts finishers, Boeing",,FALSE
1980,2019,670,"Furnacemen, smeltermen and pourers",,FALSE
1980,2019,671,"Heaters, metal",,FALSE
1980,2019,672,Other smelter workers,,FALSE
1980,2019,673,"Knitters, loopers, toppers",,FALSE
1980,2019,674,Laundry/dry cleaning operatives,,FALSE
1980,2019,675,Meatcutters and butchers,,FALSE
1980,2019,676,Heavy equipment operators,,FALSE
1980,2019,677,Slaughter house butchers,,FALSE
1980,2019,678,Seafood cannery sawyer/processor/worker,,FALSE
1980,2019,680,Milliner,,FALSE
1980,2019,685,Mine operatives and laborers,,FALSE
1980,2019,690,"Motorman, mine/factory",,FALSE
1980,2019,691,"Street, subway, elevated railway motormen",,FALSE
1980,2019,692,"Oilers and greasers, except auto",,FALSE
1980,2019,693,Packers and wrappers NEC,,FALSE
1980,2019,694,Painters,,FALSE
1980,2019,695,Photographic process workers,,FALSE
1980,2019,701,Power station operators,,FALSE
1980,2019,702,Diver,,FALSE
1980,2019,703,"Sailors, deckhands, and seamen NEC",,FALSE
1980,2019,704,"Sawyers, sawmill workers and saw filers",,FALSE
1980,2019,705,"Sewers, stitchers, cutters",,FALSE
1980,2019,706,Plywood workers,,FALSE
1980,2019,710,Spinners,,FALSE
1980,2019,711,Rope makers,,FALSE
1980,2019,712,Stationary firemen,,FALSE
1980,2019,713,Railroad switchmen,,FALSE
1980,2019,714,Taxicab drivers and chauffeurs,,FALSE
1980,2019,715,Truck and tractor drivers,,FALSE
1980,2019,716,Fuel oil truck drivers,,FALSE
1980,2019,717,Sawmill truck drivers,,FALSE
1980,2019,718,Lumber and logging truck drivers,,FALSE
1980,2019,719,"Moving, transfer and storage workers and truck drivers",,FALSE
1980,2019,720,Weavers,,FALSE
1980,2019,721,Welders and flame cutters,,FALSE
1980,2019,722,"Operative and kindred worker NEC, dowser",,FALSE
1980,2019,723,"Parks/game/fisheries dept ranger, warden, worker",,FALSE
1980,2019,724,"Tree farmers, forest service and parks department workers",,FALSE
1980,2019,725,Sandblasters,,FALSE
1980,2019,726,Ordnance plant workers,,FALSE
1980,2019,810,Hospital/institution attendants,,FALSE
1980,2019,811,Hospital/nursing home/convalescent center/clinic manager/admin/owner,,FALSE
1980,2019,812,"Recreation/amusement attendants (cardroom, poolhall, carnival)",,FALSE
1980,2019,814,Barbers,,FALSE
1980,2019,815,Bartenders,,FALSE
1980,2019,816,"Cocktail bar/tavern owner, operators, and workers",,FALSE
1980,2019,817,"Restaurant owners, managers, and workers",,FALSE
1980,2019,818,Brewery workers,,FALSE
1980,2019,819,Hotel/motel owners and managers,,FALSE
1980,2019,820,"Bootblack, shoeshine operator",,FALSE
1980,2019,821,Hotel/motel maids and housekeepers,,FALSE
1980,2019,822,"Day care provider, babysitter, preschool teacher, foster parent",,FALSE
1980,2019,824,Charwomen and cleaners,,FALSE
1980,2019,825,"Cooks, candymakers, and chefs",,FALSE
1980,2019,826,Dishwashers,,FALSE
1980,2019,827,Lumber camp cooks,,FALSE
1980,2019,830,Counter/fountain/concession worker,,FALSE
1980,2019,831,Elevator operator,,FALSE
1980,2019,832,Housekeepers and stewards (in private household),,FALSE
1980,2019,833,Window cleaners and wall washers,,FALSE
1980,2019,834,"Janitors, maintenance workers, and sextons",,FALSE
1980,2019,835,Kitchen workers (not private household),Code 835 had 2 near-duplicate options. Deduplicating and only keeping this row,TRUE
1980,2019,836,School custodians,,FALSE
1980,2019,840,Midwife,,FALSE
1980,2019,841,Porters,,FALSE
1980,2019,842,Licensed practical nurse (LPN),,FALSE
1980,2019,843,Hairdressers and cosmetologists,,FALSE
1980,2019,849,Fumigation worker (indoors),,FALSE
1980,2019,850,Firefighters and fire protection workers,,FALSE
1980,2019,851,"Guards, watchmen, and doorkeepers",,FALSE
1980,2019,852,Marshals and constables,,FALSE
1980,2019,853,Police officers,,FALSE
1980,2019,854,Sheriffs and bailiffs,,FALSE
1980,2019,855,"Maintenance and watchmen, lumber and logging",,FALSE
1980,2019,856,Atomic energy plants watchmen and guards,,FALSE
1980,2019,860,Bridge tenders and crossing watchmen,,FALSE
1980,2019,874,"Usher, recreation/amusment",,FALSE
1980,2019,875,Waiters/waitresses,,FALSE
1980,2019,890,Service worker NEC (except private household),,FALSE
1980,2019,891,Garbage collectors,,FALSE
1980,2019,892,"Junk dealers, secondhand store and salvage workers",,FALSE
1980,2019,901,Farm foremen,,FALSE
